response,ager,educ,file_race,gender,race_eth,ABOLOISHICE,AFRAID,approve,ASSAULTW,CLIMATE,CONIMMIG,ENGLISH,genballot,hdem_fav,hrep_fav,IMMCRIME,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,region,age_combinedb,file_race_noasian,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight
Rep,18 to 34,Bachelors' degree,Hispanic,Male,Hispanic,Oppose,agree,Approve,oppose,Not or not very,Support,agree,Reps. keep House,Don't know,Favorable,agree,30 to 44,4-year College Grad.,Republican,Male,Very likely,Republican,Nonwhite,South Miami-Dade,18 to 34,Hispanic,50 to 85 percent,Cell,1,0.6247,0.5092,0.3228,0.5327
Rep,50 to 64,Graduate or Professional Degree,Hispanic,Female,Hispanic,Oppose,disagree,Don't know,support,Very or somewhat,Support,disagree,Reps. keep House,Don't know,Favorable,disagree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),Nonwhite,North Miami-Dade,50 to 64,Hispanic,85 percent or higher,Cell,1,0.9703,0.4392,0.159,0.4525
Rep,65 and older,Bachelors' degree,White,Male,White,Support,agree,Disapp.,support,Very or somewhat,Support,agree,Dems. take House,Unfavorable,Favorable,agree,65 and older,4-year College Grad.,Other,Male,Very likely,Democrat,"White, 4-Year College Grads",North Miami-Dade,65 and older,White,Less than 50 percent,Landline,0.4444,0.4995,1.0674,1.156,0.9051
Dem,65 and older,High school,Hispanic,Male,White,Oppose,disagree,Approve,support,Very or somewhat,Oppose,disagree,Reps. keep House,Favorable,Don't know,agree,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",South Miami-Dade,65 and older,Hispanic,85 percent or higher,Cell,1,0.9277,1.472,0.8768,1.5226
Rep,50 to 64,Graduate or Professional Degree,Hispanic,Female,Hispanic,Oppose,disagree,Approve,support,Not or not very,Support,agree,Reps. keep House,Unfavorable,Favorable,disagree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,Nonwhite,North Miami-Dade,50 to 64,Hispanic,85 percent or higher,Cell,1,0.9678,0.4392,0.1594,0.4526
Rep,18 to 34,High school,Hispanic,Female,Hispanic,Oppose,disagree,Approve,support,Very or somewhat,Oppose,disagree,Reps. keep House,Favorable,Favorable,disagree,18 to 29,High School Grad. or Less,Other,Female,Somewhat likely,Republican,Nonwhite,South Miami-Dade,18 to 34,Hispanic,Less than 50 percent,Cell,0.7778,0.2506,1.7746,4.6435,1.4452
Und,65 and older,Grade school,White,Female,White,Oppose,agree,Approve,support,Very or somewhat,Support,disagree,Dems. take House,Don't know,Don't know,disagree,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",South Miami-Dade,65 and older,White,50 to 85 percent,Cell,1,0.8108,2.3677,1.3667,2.4926
Rep,65 and older,Some college or trade school,Hispanic,Female,White,Oppose,Don't know,Approve,Don't know,Not or not very,Support,agree,Reps. keep House,Unfavorable,Favorable,agree,65 and older,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",Monroe,65 and older,Hispanic,85 percent or higher,Cell,1,0.9797,0.8693,0.3142,0.8904
Rep,50 to 64,Graduate or Professional Degree,Hispanic,Male,Hispanic,Oppose,disagree,Disapp.,support,Not or not very,Oppose,disagree,Dems. take House,Don't know,Favorable,disagree,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,Nonwhite,North Miami-Dade,50 to 64,Hispanic,Less than 50 percent,Cell,1,0.4168,0.6149,0.8796,0.7295
Dem,50 to 64,High school,White,Male,White,Oppose,disagree,Approve,oppose,Very or somewhat,Support,agree,Dems. take House,Don't know,Don't know,agree,45 to 64,High School Grad. or Less,Democratic,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",South Miami-Dade,50 to 64,White,Less than 50 percent,Cell,0.7778,0.3099,1.9981,5.0433,2.043
Rep,18 to 34,High school,Black,Female,Hispanic,Oppose,Don't know,Approve,support,Very or somewhat,Oppose,disagree,Don't know,Don't know,Favorable,disagree,18 to 29,High School Grad. or Less,Republican,Female,Somewhat likely,Independent (No party),Nonwhite,South Miami-Dade,18 to 34,Black,Less than 50 percent,Cell,0.4444,0.2113,1.6377,4.3616,1.0029
Rep,18 to 34,Bachelors' degree,Other,Male,Hispanic,Oppose,agree,Don't know,support,Very or somewhat,Oppose,disagree,Reps. keep House,Favorable,Favorable,disagree,30 to 44,4-year College Grad.,Other,Male,Almost certain,Independent (No party),Nonwhite,North Miami-Dade,18 to 34,Other Non-White,50 to 85 percent,Cell,0.8889,0.6504,0.7429,0.4494,0.7923
Dem,65 and older,Grade school,Hispanic,Female,Hispanic,Support,agree,Approve,oppose,Very or somewhat,Oppose,agree,Dems. take House,Don't know,Favorable,agree,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,Nonwhite,South Miami-Dade,65 and older,Hispanic,50 to 85 percent,Landline,1,0.58,2.7565,2.276,3.0683
Dem,18 to 34,Graduate or Professional Degree,Hispanic,Male,Hispanic,Support,disagree,Disapp.,support,Very or somewhat,Oppose,disagree,Dems. take House,Don't know,Unfavorable,disagree,18 to 29,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,Nonwhite,North Miami-Dade,18 to 34,Hispanic,50 to 85 percent,Cell,1,0.5213,0.3962,0.3836,0.4498
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Oppose,disagree,Disapp.,support,Very or somewhat,Oppose,disagree,Dems. take House,Favorable,Unfavorable,disagree,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",North Miami-Dade,65 and older,White,85 percent or higher,Cell,1,0.9965,0.4254,0.2003,0.4387
Und,50 to 64,Bachelors' degree,Hispanic,Male,Hispanic,Oppose,agree,Approve,support,Very or somewhat,Oppose,disagree,Don't know,Don't know,Favorable,disagree,45 to 64,4-year College Grad.,Other,Male,Somewhat likely,Independent (No party),Nonwhite,North Miami-Dade,50 to 64,Hispanic,50 to 85 percent,Cell,1,0.8121,1.146,0.5836,1.1015
Dem,35 to 49,Bachelors' degree,Hispanic,Male,Hispanic,Support,agree,Disapp.,support,Very or somewhat,Oppose,disagree,Dems. take House,Favorable,Unfavorable,disagree,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),Nonwhite,South Miami-Dade,35 to 49,Hispanic,85 percent or higher,Cell,1,0.9847,0.9008,0.4465,0.9279
Dem,50 to 64,Graduate or Professional Degree,White,Male,[DO NOT READ] Don't know/Refused,Oppose,disagree,Disapp.,support,Very or somewhat,Oppose,disagree,Dems. take House,Favorable,Don't know,disagree,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,[DO NOT READ] Don't know/Refused,South Miami-Dade,50 to 64,White,85 percent or higher,Cell,1,0.994,0.3332,0.1346,0.3434
Dem,50 to 64,Graduate or Professional Degree,Hispanic,Male,Hispanic,Oppose,disagree,Disapp.,support,Very or somewhat,Oppose,disagree,Dems. take House,Don't know,Unfavorable,disagree,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Republican,Nonwhite,North Miami-Dade,50 to 64,Hispanic,85 percent or higher,Cell,1,0.9898,0.4589,0.197,0.4728
Rep,18 to 34,Graduate or Professional Degree,Hispanic,Female,Hispanic,Oppose,disagree,Approve,support,Very or somewhat,Support,disagree,Reps. keep House,Don't know,Favorable,disagree,30 to 44,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),Nonwhite,North Miami-Dade,18 to 34,Hispanic,50 to 85 percent,Cell,1,0.7773,0.3669,0.175,0.3887
Rep,65 and older,Grade school,Hispanic,Male,Hispanic,Support,agree,Don't know,oppose,Not or not very,Support,agree,Reps. keep House,Don't know,Favorable,disagree,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Republican,Nonwhite,North Miami-Dade,65 and older,Hispanic,85 percent or higher,Cell,1,0.9772,1.8,1.2214,1.8544
Rep,50 to 64,Bachelors' degree,Hispanic,Male,Hispanic,Support,agree,Disapp.,oppose,Very or somewhat,Oppose,disagree,Dems. take House,Don't know,Favorable,disagree,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,[DO NOT READ] Refused,Nonwhite,North Miami-Dade,50 to 64,Hispanic,85 percent or higher,Cell,1,0.8571,0.9487,0.5628,0.9909
Und,[DO NOT READ] Refused,Some college or trade school,Hispanic,Male,Black,Oppose,agree,Don't know,oppose,Not or not very,Oppose,disagree,Don't know,Don't know,Don't know,disagree,18 to 29,Some College Educ.,Other,Male,Not at all likely,Independent (No party),Nonwhite,North Miami-Dade,18 to 34,Hispanic,Less than 50 percent,Cell,0,0.373,0.8441,1.8583,0.2296
Rep,35 to 49,Bachelors' degree,Hispanic,Female,White,Oppose,disagree,Approve,support,Very or somewhat,Oppose,disagree,Don't know,Don't know,Favorable,disagree,30 to 44,4-year College Grad.,Other,Female,Somewhat likely,Independent (No party),"White, 4-Year College Grads",South Miami-Dade,35 to 49,Hispanic,Less than 50 percent,Cell,0.4444,0.412,1.3316,1.4154,0.8786
Dem,18 to 34,Some college or trade school,Hispanic,Female,Hispanic,Don't know,disagree,Approve,support,Very or somewhat,Oppose,disagree,Dems. take House,Favorable,Unfavorable,disagree,18 to 29,Some College Educ.,Other,Female,Almost certain,or as a member of another political party,Nonwhite,North Miami-Dade,18 to 34,Hispanic,Less than 50 percent,Cell,1,0.3467,0.9947,1.9297,1.2263
Dem,35 to 49,Bachelors' degree,Hispanic,Male,Hispanic,Support,disagree,Disapp.,support,Very or somewhat,Oppose,disagree,Dems. take House,Don't know,Favorable,disagree,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Republican,Nonwhite,South Miami-Dade,35 to 49,Hispanic,Less than 50 percent,Cell,1,0.0847,0.9177,3.2573,1.5775
Rep,65 and older,Grade school,Hispanic,Female,Hispanic,Support,agree,Approve,oppose,Very or somewhat,Oppose,disagree,Reps. keep House,Don't know,Favorable,disagree,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Republican,Nonwhite,North Miami-Dade,65 and older,Hispanic,85 percent or higher,Landline,1,0.9727,1.8,1.2272,1.8547
Rep,65 and older,Grade school,Hispanic,Male,Hispanic,Oppose,agree,Disapp.,oppose,Very or somewhat,Oppose,disagree,Dems. take House,Don't know,Favorable,disagree,65 and older,High School Grad. or Less,Other,Male,Somewhat likely,Independent (No party),Nonwhite,South Miami-Dade,65 and older,Hispanic,85 percent or higher,Landline,0.7778,0.9638,1.8126,1.0386,1.7848
Rep,50 to 64,Graduate or Professional Degree,Hispanic,Male,Hispanic,Oppose,disagree,Approve,support,Not or not very,Support,disagree,Reps. keep House,Don't know,Favorable,disagree,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),Nonwhite,South Miami-Dade,50 to 64,Hispanic,50 to 85 percent,Cell,1,0.5578,0.4685,0.2727,0.5252
Rep,50 to 64,Some college or trade school,Hispanic,Male,Hispanic,Oppose,disagree,Approve,oppose,Very or somewhat,Support,disagree,Reps. keep House,Don't know,Don't know,disagree,45 to 64,Some College Educ.,Republican,Male,Very likely,Independent (No party),Nonwhite,South Miami-Dade,50 to 64,Hispanic,50 to 85 percent,Cell,1,0.6675,0.8068,0.536,0.8385
Rep,65 and older,High school,Hispanic,Female,Hispanic,Support,agree,Disapp.,support,Very or somewhat,Oppose,disagree,Reps. keep House,Don't know,Favorable,disagree,65 and older,High School Grad. or Less,Other,Male,Almost certain,Republican,Nonwhite,North Miami-Dade,65 and older,Hispanic,50 to 85 percent,Cell,1,0.8391,2.7673,2.0302,2.8988
Rep,[DO NOT READ] Refused,Bachelors' degree,Hispanic,Male,Hispanic,Oppose,disagree,Approve,oppose,Not or not very,Support,disagree,Reps. keep House,Don't know,Favorable,disagree,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,Nonwhite,North Miami-Dade,35 to 49,Hispanic,50 to 85 percent,Landline,1,0.6819,1.0806,0.7511,1.1692
Rep,65 and older,High school,Hispanic,Female,Hispanic,Support,agree,Approve,support,Very or somewhat,Support,agree,Reps. keep House,Don't know,Favorable,disagree,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,Nonwhite,North Miami-Dade,65 and older,Hispanic,85 percent or higher,Landline,1,0.9823,2.1212,1.1734,2.1851
Rep,35 to 49,Graduate or Professional Degree,Hispanic,Male,Hispanic,Support,agree,Disapp.,support,Very or somewhat,Oppose,disagree,Don't know,Don't know,Favorable,disagree,45 to 64,Postgraduate Degree,Republican,Male,Somewhat likely,Democrat,Nonwhite,South Miami-Dade,35 to 49,Hispanic,Less than 50 percent,Cell,0.7778,0.319,0.4588,0.7183,0.3744
Dem,[DO NOT READ] Refused,Bachelors' degree,White,Female,White,Oppose,disagree,Disapp.,support,Very or somewhat,Oppose,agree,Dems. take House,Favorable,Unfavorable,disagree,65 and older,4-year College Grad.,Democratic,Female,Very likely,Independent (No party),"White, 4-Year College Grads",North Miami-Dade,65 and older,White,85 percent or higher,Landline,1,0.993,1.0028,0.4087,1.0306
Rep,50 to 64,Bachelors' degree,Hispanic,Male,Hispanic,Oppose,disagree,Approve,support,Not or not very,Support,disagree,Reps. keep House,Don't know,Favorable,disagree,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,Nonwhite,North Miami-Dade,50 to 64,Hispanic,85 percent or higher,Cell,1,0.9707,0.7454,0.3445,0.7681
Rep,[DO NOT READ] Refused,Some college or trade school,Hispanic,Female,Hispanic,Don't know,Don't know,Approve,support,Not or not very,Support,Don't know,Reps. keep House,Don't know,Don't know,disagree,65 and older,Some College Educ.,Republican,Female,Very likely,Republican,Nonwhite,North Miami-Dade,65 and older,Hispanic,50 to 85 percent,Landline,1,0.7121,1.2141,0.7357,1.2545
Rep,65 and older,Grade school,Hispanic,Female,Hispanic,Oppose,disagree,Disapp.,oppose,Very or somewhat,Oppose,agree,Dems. take House,Don't know,Favorable,disagree,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Independent (No party),Nonwhite,South Miami-Dade,65 and older,Hispanic,50 to 85 percent,Landline,1,0.8446,2.7565,1.5653,2.8849
Dem,18 to 34,Some college or trade school,Hispanic,Male,Hispanic,Support,disagree,Disapp.,support,Very or somewhat,Oppose,disagree,Dems. take House,Don't know,Unfavorable,disagree,18 to 29,Some College Educ.,Democratic,Male,Almost certain,Democrat,Nonwhite,North Miami-Dade,18 to 34,Hispanic,50 to 85 percent,Cell,1,0.5113,0.8401,1.1347,0.9574
Dem,65 and older,Bachelors' degree,Hispanic,Female,Hispanic,Oppose,disagree,Disapp.,support,Very or somewhat,Oppose,disagree,Dems. take House,Favorable,Unfavorable,disagree,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Democrat,Nonwhite,North Miami-Dade,65 and older,Hispanic,85 percent or higher,Landline,1,0.9421,1.1674,0.5124,1.2057
Rep,50 to 64,High school,Hispanic,Female,Hispanic,Support,disagree,Approve,oppose,Very or somewhat,Oppose,Don't know,Reps. keep House,Don't know,Favorable,disagree,45 to 64,High School Grad. or Less,Republican,Female,Not very likely,Republican,Nonwhite,North Miami-Dade,50 to 64,Hispanic,50 to 85 percent,Cell,1,0.7327,2.5363,1.761,2.2188
Rep,50 to 64,Bachelors' degree,Hispanic,Female,Hispanic,Oppose,agree,Disapp.,oppose,Very or somewhat,Oppose,disagree,Dems. take House,Favorable,Unfavorable,disagree,45 to 64,4-year College Grad.,Democratic,Female,Very likely,Democrat,Nonwhite,North Miami-Dade,50 to 64,Hispanic,85 percent or higher,Cell,1,0.955,1.118,0.4887,1.1419
Und,65 and older,High school,Hispanic,Male,Hispanic,Support,disagree,Disapp.,oppose,Not or not very,Support,disagree,Dems. take House,Don't know,Favorable,disagree,65 and older,High School Grad. or Less,Democratic,Female,Somewhat likely,Democrat,Nonwhite,North Miami-Dade,65 and older,Hispanic,Less than 50 percent,Cell,0.7778,0.2735,3.5003,10.0227,2.8506
Rep,65 and older,High school,Hispanic,Male,Hispanic,Oppose,agree,Disapp.,support,Very or somewhat,Don't know,disagree,Reps. keep House,Don't know,Favorable,disagree,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Republican,Nonwhite,North Miami-Dade,65 and older,Hispanic,85 percent or higher,Cell,1,0.9813,1.8,1.2164,1.8542
Und,50 to 64,Bachelors' degree,White,Male,White,Oppose,disagree,Don't know,support,Very or somewhat,Oppose,agree,Don't know,Don't know,Don't know,disagree,45 to 64,4-year College Grad.,Democratic,Male,Very likely,Independent (No party),"White, 4-Year College Grads",North Miami-Dade,50 to 64,White,50 to 85 percent,Cell,0.7778,0.5277,1.0174,0.8844,1.004
Rep,65 and older,High school,Hispanic,Female,Hispanic,Support,disagree,Don't know,oppose,Very or somewhat,Support,disagree,Reps. keep House,Don't know,Don't know,disagree,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,Nonwhite,South Miami-Dade,65 and older,Hispanic,85 percent or higher,Landline,1,0.9759,1.7347,0.8052,1.7872
Rep,18 to 34,Bachelors' degree,Hispanic,Female,Hispanic,Support,agree,Disapp.,support,Very or somewhat,Oppose,disagree,Reps. keep House,Don't know,Favorable,disagree,18 to 29,4-year College Grad.,Democratic,Female,Very likely,or as a member of another political party,Nonwhite,North Miami-Dade,18 to 34,Hispanic,Less than 50 percent,Cell,1,0.3768,0.9699,1.5356,1.0813
Dem,50 to 64,Bachelors' degree,Hispanic,Male,Hispanic,Support,disagree,Disapp.,support,Very or somewhat,Oppose,disagree,Dems. take House,Favorable,Unfavorable,disagree,45 to 64,4-year College Grad.,Democratic,Male,Very likely,Democrat,Nonwhite,South Miami-Dade,50 to 64,Hispanic,50 to 85 percent,Cell,1,0.5149,0.9687,0.7369,1.0356
Dem,35 to 49,Graduate or Professional Degree,Unknown,Female,White,Support,disagree,Disapp.,support,Very or somewhat,Support,disagree,Dems. take House,Unfavorable,Unfavorable,disagree,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",North Miami-Dade,35 to 49,Unknown,85 percent or higher,Landline,1,0.9459,0.8767,0.476,0.9051
Dem,18 to 34,Graduate or Professional Degree,Hispanic,Male,Hispanic,Oppose,agree,Disapp.,support,Very or somewhat,Oppose,disagree,Dems. take House,Don't know,Favorable,disagree,18 to 29,Postgraduate Degree,Democratic,Male,Somewhat likely,Independent (No party),Nonwhite,South Miami-Dade,18 to 34,Hispanic,Less than 50 percent,Cell,0.5556,0.4501,0.3365,0.4265,0.2436
