response,ager,educ,file_race,gender,race_eth,approve,ASSAULTW,ENGLISH,genballot,hdem_fav,hrep_fav,LIFECHANGE,OPIOID,REVERSERACIS,STRANGER,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,race_eth2,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,support,disagree,Reps. keep House,Don't know,Favorable,agree,no,agree,disagree,65 and older,4-year College Grad.,Republican,Female,Very likely,Independent (No party),"White, 4-Year College Grads",White,White,Well-educ. Trump,85 percent or higher,Landline,1,0.9622,1.0445,0.5906,1.0774
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,support,disagree,Dems. take House,Favorable,Unfavorable,disagree,no,disagree,disagree,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,White,Well-educ. Clinton,85 percent or higher,Landline,1,0.9903,0.968,0.4601,1.0068
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,support,disagree,Dems. take House,Favorable,Unfavorable,agree,no,disagree,disagree,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,White,Less-educ. Clinton,85 percent or higher,Landline,1,0.98,0.944,0.4899,0.9816
Dem,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Female,White,Disapp.,oppose,disagree,Don't know,Favorable,Unfavorable,Don't know,no,disagree,disagree,45 to 64,[DO NOT READ] Don't know/Refused,Democratic,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,White,Less-educ. Clinton,85 percent or higher,Landline,1,0.9885,0.9583,0.527,0.9965
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,support,Don't know,Dems. take House,Don't know,Don't know,agree,no,disagree,agree,65 and older,Some College Educ.,Other,Female,Somewhat likely,Independent (No party),"White, No 4-Year College Degree",White,White,Less educ. Trump,50 to 85 percent,Landline,0.7778,0.5347,1.7131,1.8353,1.4588
Dem,65 and older,Graduate or Professional Degree,Unknown,Female,White,Disapp.,oppose,disagree,Dems. take House,Favorable,Unfavorable,agree,no,disagree,disagree,65 and older,Postgraduate Degree,Republican,Female,Very likely,Democrat,"White, 4-Year College Grads",White,Unknown,Well-educ. Trump,85 percent or higher,Landline,1,0.9838,0.5527,0.2888,0.5719
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,support,disagree,Dems. take House,Favorable,Unfavorable,disagree,no,disagree,disagree,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,White,Well-educ. Clinton,85 percent or higher,Landline,1,0.9855,1.1826,0.5869,1.2297
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,support,disagree,Dems. take House,Unfavorable,Unfavorable,disagree,no,disagree,disagree,65 and older,Postgraduate Degree,Republican,Female,Somewhat likely,Independent (No party),"White, 4-Year College Grads",White,White,Well-educ. Clinton,50 to 85 percent,Landline,0.7778,0.788,1.1427,0.747,1.0425
Dem,65 and older,High school,White,Male,White,Disapp.,support,disagree,Dems. take House,Don't know,Don't know,disagree,no,disagree,disagree,65 and older,High School Grad. or Less,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",White,White,Less-educ. Clinton,Less than 50 percent,Landline,1,0.2989,1.6373,4.713,1.909
Rep,35 to 49,Some college or trade school,White,Female,White,Approve,oppose,disagree,Reps. keep House,Unfavorable,Favorable,agree,no,agree,agree,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,White,Well-educ. Clinton,85 percent or higher,Landline,1,0.9728,1.5941,1.0344,1.6578
Dem,65 and older,[DO NOT READ] Refused,White,Female,White,Disapp.,support,disagree,Dems. take House,Favorable,Unfavorable,disagree,no,disagree,disagree,65 and older,[DO NOT READ] Don't know/Refused,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,White,Well-educ. Clinton,85 percent or higher,Landline,1,0.988,0.9827,0.5003,1.0219
Rep,35 to 49,Some college or trade school,White,Female,Hispanic,Approve,oppose,disagree,Reps. keep House,Don't know,Don't know,agree,yes,agree,disagree,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,Nonwhite,Nonwhite,White,Well-educ. Trump,85 percent or higher,Landline,1,0.9783,1.2499,0.8856,1.2996
Dem,18 to 34,Some college or trade school,White,Female,White,Disapp.,oppose,disagree,Dems. take House,Don't know,Don't know,agree,no,disagree,disagree,18 to 29,Some College Educ.,Republican,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,White,Less-educ. Clinton,50 to 85 percent,Landline,1,0.8058,0.7161,0.5985,0.7616
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,support,agree,Reps. keep House,Don't know,Favorable,disagree,no,disagree,disagree,45 to 64,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",White,White,Less-educ. Clinton,85 percent or higher,Landline,1,0.9108,1.2369,0.9914,1.2735
Rep,35 to 49,High school,White,Female,White,Disapp.,oppose,disagree,Dems. take House,Unfavorable,Favorable,agree,no,agree,disagree,45 to 64,High School Grad. or Less,Democratic,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,White,Less-educ. Clinton,85 percent or higher,Landline,0.6667,0.8693,1.5098,1.3176,1.5337
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,support,disagree,Dems. take House,Favorable,Unfavorable,disagree,no,disagree,agree,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,White,Well-educ. Clinton,85 percent or higher,Landline,1,0.9914,0.6436,0.3258,0.6694
Dem,18 to 34,Bachelors' degree,White,Male,White,Disapp.,support,disagree,Dems. take House,Don't know,Don't know,disagree,no,disagree,disagree,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,White,Less-educ. Clinton,50 to 85 percent,Landline,0.7778,0.6568,0.8804,0.8138,0.9233
Und,65 and older,Some college or trade school,White,Female,White,Disapp.,oppose,disagree,Reps. keep House,Don't know,Don't know,agree,no,disagree,disagree,65 and older,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",White,White,Less-educ. Clinton,85 percent or higher,Landline,1,0.909,1.0415,0.7238,1.0723
Dem,50 to 64,Graduate or Professional Degree,Asian,Female,White,Disapp.,support,disagree,Dems. take House,Favorable,Unfavorable,disagree,yes,disagree,disagree,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,Non-White,Well-educ. Trump,85 percent or higher,Landline,1,0.9708,0.7722,0.4556,0.8032
Dem,35 to 49,Grade school,White,Male,White,Disapp.,support,disagree,Dems. take House,Favorable,Favorable,disagree,no,disagree,disagree,45 to 64,High School Grad. or Less,Democratic,Male,Very likely,Democrat,"White, No 4-Year College Degree",White,White,Less-educ. Clinton,85 percent or higher,Landline,1,0.9257,1.5098,1.2374,1.5546
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,oppose,agree,Reps. keep House,Unfavorable,Favorable,agree,no,disagree,agree,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",White,White,Less educ. Trump,85 percent or higher,Landline,1,0.9876,1.3604,0.6779,1.4146
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,support,disagree,Reps. keep House,Don't know,Favorable,agree,yes,disagree,disagree,45 to 64,Some College Educ.,Democratic,Female,Very likely,Republican,"White, No 4-Year College Degree",White,White,Less-educ. Clinton,50 to 85 percent,Landline,0.4444,0.5992,1.1929,1.2108,1.0415
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,Don't know,support,disagree,Reps. keep House,Don't know,Favorable,agree,no,disagree,disagree,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,White,Less-educ. Clinton,85 percent or higher,Landline,1,0.9366,0.6276,0.3633,0.6547
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,support,disagree,Dems. take House,Don't know,Unfavorable,agree,yes,disagree,disagree,65 and older,Postgraduate Degree,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",White,White,Well-educ. Clinton,85 percent or higher,Landline,1,0.95,0.861,0.5321,0.8874
Rep,65 and older,Graduate or Professional Degree,Unknown,Male,White,Approve,oppose,Don't know,Reps. keep House,Don't know,Don't know,disagree,no,agree,agree,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,Unknown,Well-educ. Clinton,85 percent or higher,Landline,1,0.9258,0.6852,0.385,0.7156
Rep,50 to 64,Bachelors' degree,White,Female,White,Don't know,support,disagree,Reps. keep House,Don't know,Favorable,agree,yes,disagree,disagree,45 to 64,4-year College Grad.,Democratic,Female,Somewhat likely,Independent (No party),"White, 4-Year College Grads",White,White,Less-educ. Clinton,85 percent or higher,Landline,0.5556,0.9463,0.944,0.5074,0.8998
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,support,disagree,Dems. take House,Favorable,Unfavorable,agree,no,disagree,disagree,65 and older,Some College Educ.,Democratic,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,White,Well-educ. Trump,85 percent or higher,Landline,1,0.9916,0.7227,0.5136,0.7517
