response,ager,educ,file_race,gender,race_eth,APPKAV,approve,genballot,hdem_fav,hrep_fav,NAFTA,TARIFF,TAXREFORM,TRUMPECON,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,race_eth2,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight
Rep,35 to 49,Bachelors' degree,White,Male,White,support,Approve,Reps. keep House,Don't know,Don't know,Oppose,Support,Support,agree,30 to 44,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,Monroe/Northampton,50 to 85 percent,Cell,1,0.6789,1.3825,0.8521,1.4706
Dem,65 and older,Some college or trade school,White,Female,White,oppose,Disapp.,Dems. take House,Favorable,Don't know,Support,Oppose,Oppose,disagree,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Allentown/Bethlehem,50 to 85 percent,Landline,1,0.7229,1.1818,0.7889,1.2441
Rep,35 to 49,Some college or trade school,Other,Female,White,support,Approve,Reps. keep House,Don't know,Don't know,Support,Support,Support,agree,30 to 44,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,35 to 49,Non-White,Monroe/Northampton,50 to 85 percent,Landline,1,0.8258,1.7687,1.1713,1.8243
Rep,65 and older,Bachelors' degree,White,Female,White,support,Approve,Reps. keep House,Unfavorable,Don't know,Oppose,Oppose,Support,agree,65 and older,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,Lehigh,50 to 85 percent,Landline,0.7778,0.7373,1.0245,0.6584,1.0355
Und,65 and older,High school,White,Male,White,support,Approve,Reps. keep House,Don't know,Don't know,Support,Oppose,Support,disagree,65 and older,High School Grad. or Less,Democratic,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,White,Allentown/Bethlehem,85 percent or higher,Landline,1,0.9232,1.875,1.1742,1.9062
Rep,35 to 49,Some college or trade school,Unknown,Male,White,support,Approve,Reps. keep House,Don't know,Don't know,Oppose,Support,Support,agree,45 to 64,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",White,35 to 49,Unknown,Monroe/Northampton,50 to 85 percent,Cell,1,0.5067,1.6702,1.709,1.7575
Dem,65 and older,Some college or trade school,Unknown,Male,White,oppose,Disapp.,Dems. take House,Don't know,Don't know,Oppose,Oppose,Oppose,disagree,65 and older,Some College Educ.,Democratic,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",White,65 and older,Unknown,Monroe/Northampton,85 percent or higher,Landline,1,0.9752,1.072,0.4797,1.0779
Dem,18 to 34,Bachelors' degree,Unknown,Female,White,oppose,Disapp.,Dems. take House,Don't know,Don't know,Support,Don't know,Don't know,disagree,18 to 29,4-year College Grad.,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,18 to 34,Unknown,Lehigh,Less than 50 percent,Cell,1,0.4202,0.6358,1.0182,0.7397
Rep,50 to 64,Some college or trade school,White,Female,White,support,Approve,Reps. keep House,Unfavorable,Favorable,Oppose,Oppose,Support,agree,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Lehigh,85 percent or higher,Landline,1,0.9114,0.9349,0.5973,0.9518
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Reps. keep House,Don't know,Don't know,Oppose,Support,Support,agree,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,50 to 64,White,Lehigh,85 percent or higher,Cell,1,0.9873,0.7956,0.3205,0.8052
Dem,18 to 34,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Don't know,Favorable,Favorable,Support,Oppose,Support,agree,30 to 44,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,18 to 34,White,Monroe/Northampton,50 to 85 percent,Cell,1,0.8415,0.5675,0.3978,0.5838
Dem,18 to 34,Bachelors' degree,White,Female,White,oppose,Disapp.,Dems. take House,Favorable,Don't know,Oppose,Oppose,Support,disagree,18 to 29,4-year College Grad.,Republican,Female,Somewhat likely,Democrat,"White, 4-Year College Grads",White,18 to 34,White,Monroe/Northampton,Less than 50 percent,Cell,0.6667,0.282,0.5554,1.3877,0.4089
Dem,18 to 34,Bachelors' degree,White,Male,Hispanic,oppose,Don't know,Dems. take House,Unfavorable,Favorable,Support,Oppose,Oppose,disagree,18 to 29,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),Nonwhite,Nonwhite,18 to 34,White,Allentown/Bethlehem,Less than 50 percent,Cell,0.7778,0.321,0.6673,1.1002,0.746
Rep,50 to 64,Some college or trade school,White,Female,White,support,Approve,Reps. keep House,Unfavorable,Don't know,Support,Support,Support,agree,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Monroe/Northampton,85 percent or higher,Landline,1,0.8719,0.8323,0.4762,0.852
Rep,50 to 64,Some college or trade school,White,Female,White,support,Approve,Reps. keep House,Don't know,Don't know,Support,Don't know,Don't know,agree,45 to 64,Some College Educ.,Republican,Female,Somewhat likely,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Monroe/Northampton,Less than 50 percent,Cell,0.5556,0.3955,0.7163,1.2943,0.4997
Rep,50 to 64,High school,White,Male,White,support,Approve,Reps. keep House,Don't know,Favorable,Support,Support,Support,agree,45 to 64,High School Grad. or Less,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Lehigh,50 to 85 percent,Landline,1,0.7965,1.9745,1.5887,1.9879
Dem,50 to 64,Some college or trade school,White,Male,White,oppose,Disapp.,Dems. take House,Don't know,Unfavorable,Support,Oppose,Oppose,disagree,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",White,50 to 64,White,Allentown/Bethlehem,50 to 85 percent,Cell,1,0.5404,1.1297,0.8632,1.2514
Dem,65 and older,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,disagree,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",White,65 and older,White,Monroe/Northampton,85 percent or higher,Landline,1,0.9947,0.6069,0.2066,0.6146
Rep,65 and older,Some college or trade school,White,Female,White,Don't know,Approve,Reps. keep House,Don't know,Don't know,Support,Don't know,Don't know,Don't know,65 and older,Some College Educ.,Other,Female,Not at all likely,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Lehigh,Less than 50 percent,Cell,0,0.4621,1.0294,1.6711,0.3037
Und,65 and older,High school,White,Female,White,Don't know,Approve,Reps. keep House,Don't know,Don't know,Support,Oppose,Don't know,agree,65 and older,High School Grad. or Less,Republican,Female,Somewhat likely,Republican,"White, No 4-Year College Degree",White,65 and older,White,Allentown/Bethlehem,85 percent or higher,Cell,0.6667,0.954,1.6356,1.3706,1.5511
Dem,[DO NOT READ] Refused,Graduate or Professional Degree,Other,Male,[DO NOT READ] Don't know/Refused,oppose,Approve,Dems. take House,Favorable,Don't know,Support,Don't know,Oppose,disagree,30 to 44,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,35 to 49,Non-White,Lehigh,Less than 50 percent,Landline,0.7778,0.4872,1.0239,1.1264,1.0799
Rep,65 and older,High school,White,Female,White,support,Approve,Reps. keep House,Unfavorable,Favorable,Oppose,Support,Support,agree,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,White,Lehigh,85 percent or higher,Landline,1,0.8967,1.7903,1.5601,1.8262
Rep,18 to 34,Some college or trade school,Unknown,Male,Hispanic,support,Approve,Reps. keep House,Unfavorable,Don't know,Oppose,Support,Support,agree,30 to 44,Some College Educ.,Republican,Male,Almost certain,Republican,Nonwhite,Nonwhite,18 to 34,Unknown,Lehigh,50 to 85 percent,Cell,1,0.5009,1.21,1.4575,1.3599
Dem,50 to 64,Some college or trade school,White,Male,White,support,Approve,Reps. keep House,Favorable,Unfavorable,Support,Support,Support,agree,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Monroe/Northampton,50 to 85 percent,Landline,1,0.7522,1.0555,0.6418,1.1041
Dem,65 and older,Graduate or Professional Degree,Hispanic,Male,Hispanic,oppose,Disapp.,Dems. take House,Favorable,Don't know,Support,Oppose,Oppose,disagree,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,Nonwhite,Nonwhite,65 and older,Non-White,Monroe/Northampton,85 percent or higher,Landline,1,0.8699,0.705,0.2605,0.7219
Dem,50 to 64,Bachelors' degree,White,Female,White,support,Disapp.,Don't know,Favorable,Unfavorable,Don't know,Oppose,Don't know,disagree,45 to 64,4-year College Grad.,Democratic,Female,Somewhat likely,Democrat,"White, 4-Year College Grads",White,50 to 64,White,Monroe/Northampton,50 to 85 percent,Landline,0.5556,0.7368,0.728,0.3878,0.5858
Dem,18 to 34,Some college or trade school,White,Female,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,disagree,18 to 29,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,18 to 34,White,Monroe/Northampton,Less than 50 percent,Cell,1,0.4191,0.7481,1.3323,0.8709
Rep,50 to 64,Graduate or Professional Degree,White,Female,[DO NOT READ] Don't know/Refused,support,Approve,Reps. keep House,Unfavorable,Favorable,Support,Support,Support,agree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,50 to 64,White,Monroe/Northampton,50 to 85 percent,Cell,1,0.7773,0.5201,0.3089,0.5413
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Don't know,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,disagree,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",White,65 and older,White,Allentown/Bethlehem,85 percent or higher,Landline,1,0.9782,0.636,0.2286,0.6437
Dem,50 to 64,High school,Hispanic,Female,White,oppose,Disapp.,Dems. take House,Don't know,Don't know,Oppose,Oppose,Oppose,disagree,45 to 64,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,50 to 64,Non-White,Monroe/Northampton,85 percent or higher,Landline,1,0.8517,1.5765,1.2103,1.619
Dem,65 and older,High school,White,Male,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,disagree,65 and older,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Lehigh,85 percent or higher,Landline,1,0.9864,2.0524,1.1758,2.077
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,support,Approve,Reps. keep House,Unfavorable,Favorable,Oppose,Support,Support,agree,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,35 to 49,White,Monroe/Northampton,85 percent or higher,Landline,1,0.909,0.8195,0.3784,0.8346
Rep,50 to 64,Some college or trade school,White,Female,White,support,Approve,Reps. keep House,Unfavorable,Favorable,Oppose,Support,Support,agree,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Lehigh,85 percent or higher,Cell,1,0.987,0.9349,0.5516,0.9461
Und,50 to 64,High school,White,Female,White,support,Approve,Don't know,Don't know,Don't know,Support,Support,Don't know,agree,45 to 64,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,50 to 64,White,Monroe/Northampton,50 to 85 percent,Cell,0.7778,0.6646,1.5659,1.5551,1.5965
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,support,Don't know,Reps. keep House,Don't know,Don't know,Support,Support,Support,agree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",White,50 to 64,White,Monroe/Northampton,85 percent or higher,Cell,1,0.9222,0.4508,0.2355,0.4584
Rep,65 and older,High school,White,Male,White,support,Disapp.,Reps. keep House,Unfavorable,Favorable,Support,Oppose,Support,agree,65 and older,High School Grad. or Less,Republican,Male,Somewhat likely,Republican,"White, No 4-Year College Degree",White,65 and older,White,Lehigh,50 to 85 percent,Cell,0.3333,0.5976,2.3187,2.4171,1.5387
Und,18 to 34,Bachelors' degree,White,Male,White,Don't know,Don't know,Dems. take House,Don't know,Don't know,Support,Oppose,Oppose,agree,18 to 29,4-year College Grad.,Democratic,Male,Very likely,Independent (No party),"White, 4-Year College Grads",White,18 to 34,White,Lehigh,50 to 85 percent,Cell,1,0.511,0.9588,0.7468,1.0079
Dem,50 to 64,Some college or trade school,White,Female,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,disagree,45 to 64,Some College Educ.,Other,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,50 to 64,White,Lehigh,50 to 85 percent,Cell,1,0.5334,1.1507,1.2809,1.2779
Rep,18 to 34,Some college or trade school,White,Male,White,Don't know,Approve,Reps. keep House,Don't know,Don't know,Support,Support,Support,Don't know,18 to 29,Some College Educ.,Republican,Male,Somewhat likely,Republican,"White, No 4-Year College Degree",White,18 to 34,White,Lehigh,Less than 50 percent,Cell,0.4444,0.3646,0.9433,1.8749,0.5991
Dem,50 to 64,Some college or trade school,White,Female,White,Don't know,Don't know,Don't know,Don't know,Don't know,Support,Don't know,Don't know,Don't know,45 to 64,Some College Educ.,Other,Female,Not very likely,Democrat,"White, No 4-Year College Degree",White,50 to 64,White,Monroe/Northampton,Less than 50 percent,Cell,1,0.321,0.7641,1.8102,0.5949
Rep,65 and older,Graduate or Professional Degree,White,Male,White,support,Don't know,Reps. keep House,Don't know,Don't know,Support,Support,Support,agree,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",White,65 and older,White,Monroe/Northampton,85 percent or higher,Cell,1,0.8722,0.6069,0.2356,0.6213
Dem,18 to 34,High school,White,Male,White,support,Disapp.,Dems. take House,Don't know,Don't know,Support,Oppose,Oppose,agree,18 to 29,High School Grad. or Less,Republican,Male,Almost certain,[DO NOT READ] Refused,"White, No 4-Year College Degree",White,18 to 34,White,Monroe/Northampton,85 percent or higher,Cell,1,0.9063,1.5258,1.332,1.5544
Rep,18 to 34,Bachelors' degree,White,Male,White,support,Approve,Reps. keep House,Unfavorable,Favorable,Support,Support,Support,agree,18 to 29,4-year College Grad.,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",White,18 to 34,White,Lehigh,85 percent or higher,Landline,1,0.8907,0.8137,0.4363,0.8155
Rep,50 to 64,High school,Unknown,Male,[DO NOT READ] Don't know/Refused,support,Approve,Reps. keep House,Don't know,Don't know,Oppose,Support,Support,agree,45 to 64,High School Grad. or Less,Republican,Male,Somewhat likely,Republican,[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,50 to 64,Unknown,Monroe/Northampton,85 percent or higher,Landline,0.4444,0.9209,1.4577,1.1285,1.2912
Und,35 to 49,Graduate or Professional Degree,White,Female,White,support,Approve,Reps. keep House,Don't know,Don't know,Support,Support,Support,agree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",White,35 to 49,White,Lehigh,50 to 85 percent,Cell,0.8889,0.8286,0.9662,0.5724,0.9836
Rep,65 and older,Some college or trade school,White,Male,White,support,Approve,Reps. keep House,Unfavorable,Don't know,Oppose,Support,Support,agree,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,White,Monroe/Northampton,85 percent or higher,Cell,1,0.9866,1.0743,0.505,1.0872
Dem,50 to 64,Graduate or Professional Degree,Unknown,Male,White,support,Don't know,Dems. take House,Don't know,Don't know,Support,Oppose,Support,agree,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",White,35 to 49,Unknown,Monroe/Northampton,85 percent or higher,Landline,1,0.9326,0.8178,0.3463,0.8305
Rep,50 to 64,Some college or trade school,White,Female,White,support,Approve,Reps. keep House,Don't know,Favorable,Support,Support,Support,agree,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Allentown/Bethlehem,85 percent or higher,Landline,1,0.9667,0.8541,0.5263,0.8648
Und,50 to 64,Bachelors' degree,White,Female,White,support,Approve,Reps. keep House,Don't know,Don't know,Support,Support,Don't know,agree,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,50 to 64,White,Monroe/Northampton,50 to 85 percent,Cell,1,0.7055,0.7129,0.4562,0.7535
Dem,65 and older,Graduate or Professional Degree,Black,Female,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,disagree,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,65 and older,Non-White,Lehigh,85 percent or higher,Landline,1,0.9948,0.7204,0.2841,0.7295
